Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Text,Cleaned_Text
loneliness,douglashatter,1390641860285190146,2021-05-07 12:17:11,0,,,"The loneliness, the addiction, and the depression are not going to last. God says restoration and new beginnings are coming through His goodness. Breakthroughs, abundance, and victory are coming. #TodaysWord https://t.co/ysKsWEc9Z6","The loneliness, the addiction, and the depression are not going to last. God says restoration and new beginnings are coming through His goodness. Breakthroughs, abundance, and victory are coming. TodaysWord"
loneliness,sheffielduni,1390641809907404804,2021-05-07 12:16:59,0,,,RT @SheffieldAlumni: A fantastic story here of @sheffielduni @Shef_Volunteer  students using their foreign language skills to connect with…,A fantastic story here of students using their foreign language skills to connect with…
loneliness,helenmilner,1390641809714466816,2021-05-07 12:16:58,3,,,"If anyone wants to put a bit of joy in your day - listen to John below on BBC Radio Solent. Born deaf lockdown brought deep loneliness, a device and data and support to use the web brought him essential contact. This is how we can #FixTheDigitalDivide https://t.co/KS2d67NLtq","If anyone wants to put a bit of joy in your day - listen to John below on BBC Radio Solent. Born deaf lockdown brought deep loneliness, a device and data and support to use the web brought him essential contact. This is how we can FixTheDigitalDivide"
loneliness,bethzaydaaa1,1390641778978476034,2021-05-07 12:16:51,0,,,"@joviedomingo Loneliness
#TBADNBoycottMZETxAPT61",Loneliness TBADNBoycottMZETxAPTsixty-one
loneliness,rockabilly_blu,1390641743582879746,2021-05-07 12:16:43,0,,,"RT @compassion_heal: For everyone who survived (or continue to suffer from) injustice, hardship and/or loneliness.  https://t.co/KhhTnTpWko","For everyone who survived (or continue to suffer from) injustice, hardship and/or loneliness."
loneliness,SunDark97725755,1390641700830208004,2021-05-07 12:16:33,0,,,"RT @SMoscoww: Sup, folks &lt;3
Hope you are fine! 

INSIDER, ACT 5 // Let me remind you about this work, which tells about our inner lonelines…","Sup, folks andlt;three Hope you are fine! INSIDER, ACT five // Let me remind you about this work, which tells about our inner lonelines…"
loneliness,__kitkatherine,1390641488359411716,2021-05-07 12:15:42,0,,,"loneliness found me, looks like it's here to stay","loneliness found me, looks like it's here to stay"
loneliness,patrocluvs,1390641392897167370,2021-05-07 12:15:19,0,,,RT @blackbox404: And loneliness never ends https://t.co/cscZnVbAgM,And loneliness never ends
loneliness,Eco1stArt,1390641342770995202,2021-05-07 12:15:07,0,,,"RT @ZeroCHarrogate: Feed bellies, not bins!

Michelle Hayes from @ResurrectedBite has been speaking on the Trowels &amp; Tribulations podcast a…","Feed bellies, not bins! Michelle Hayes from has been speaking on the Trowels ; Tribulations podcast a…"
loneliness,ZeroCHarrogate,1390640611028619264,2021-05-07 12:12:13,1,,,"Feed bellies, not bins!

Michelle Hayes from @ResurrectedBite has been speaking on the Trowels &amp; Tribulations podcast about #foodwaste , food poverty and loneliness. Listen via our website (under 'Food Group'): https://t.co/IXXOMLV47Q

#ClimateAction #harrogatedistrict","Feed bellies, not bins! Michelle Hayes from has been speaking on the Trowels ; Tribulations podcast about foodwaste , food poverty and loneliness. Listen via our website (under 'Food Group'): ClimateAction harrogatedistrict"
loneliness,rejectnation,1390640566967414785,2021-05-07 12:12:02,12,,,"In Christopher Nolan's space epic, very few things transcend the barriers of time and space. But love sure is one of them. Here's how 'Interstellar' tests the loneliness of space: https://t.co/4PQAHO0aRd https://t.co/m2ep9hgt2z","In Christopher Nolan's space epic, very few things transcend the barriers of time and space. But love sure is one of them. Here's how 'Interstellar' tests the loneliness of space:"
loneliness,drkimble123,1390640525326311425,2021-05-07 12:11:52,0,,,My point most individual have a torn love life and are so good they want to fight off the Devil Poverty Loneliness and Ignorance all by themselves of that are subjected to dig it out outside of humane exercises and conditions which is of no fault of anyone's life is what it is https://t.co/mxTiNrQ5QM,My point most individual have a torn love life and are so good they want to fight off the Devil Poverty Loneliness and Ignorance all by themselves of that are subjected to dig it out outside of humane exercises and conditions which is of no fault of anyone's life is what it is
loneliness,Farhan89914960,1390640504237436928,2021-05-07 12:11:47,0,,,@theegraceholmes when your kitty feels loneliness https://t.co/NrnFVssWlv,when your kitty feels loneliness
loneliness,Bleach4eternity,1390640410138234900,2021-05-07 12:11:25,0,,,I know the loneliness of being a prisoner. I know the joy you feel when your friends come to rescue you and the fear of them being injured and defeated. #BOT,I know the loneliness of being a prisoner. I know the joy you feel when your friends come to rescue you and the fear of them being injured and defeated. BOT
loneliness,pmucute,1390640223919300617,2021-05-07 12:10:40,0,,,"RT @nikissama: “before we debuted, i spent all my time alone at a homestay. i got through the loneliness by looking at pictures of my famil…","“before we debuted, i spent all my time alone at a homestay. i got through the loneliness by looking at pictures of my famil…"
loneliness,eezima,1390640171037696001,2021-05-07 12:10:28,0,,,@Dyvvne Lol. What has loneliness for to do with it. Una banta dey always crack me up🤣🤣😅😅,Lol. What has loneliness for to do with it. Una banta dey always crack me up🤣🤣😅😅
loneliness,saajellyy,1390640008088875015,2021-05-07 12:09:49,0,,,RT @ItsBHeart: Fame can bring loneliness. Hype life can be painful. Protect your energy!,Fame can bring loneliness. Hype life can be painful. Protect your energy!
loneliness,iLightOfAllah,1390639975927062539,2021-05-07 12:09:41,0,,,"RT @iLightOfAllah: Ya ALLAH 

In weakness 
be my strength. 

In confusion
be my direction. 

In chaos 
be my peace. 

In loneliness
be my c…",Ya ALLAH In weakness be my strength. In confusion be my direction. In chaos be my peace. In loneliness be my c…
loneliness,RPWORLDFESS,1390639583826636805,2021-05-07 12:08:08,0,,,"aye here is the girl in rainbow dress.
starting from bottom, this loneliness urge me to come out from my cave.
if you are :
- red velvet member
- sm family
- 96liner
- my fellow actor/ actress
- anyone who wants to be my friend
please leave your trace and ill hit you up https://t.co/jlFNuHNQhE","aye here is the girl in rainbow dress. starting from bottom, this loneliness urge me to come out from my cave. if you are : - red velvet member - sm family - ninety-sixliner - my fellow actor/ actress - anyone who wants to be my friend please leave your trace and ill hit you up"
loneliness,KirtlandPat77,1390639500288745474,2021-05-07 12:07:48,0,,,@JoJoFromJerz @gtconway3d I feel your loneliness coming through the Twitter.  Poor thing. 42 is such a desolate number.  Good luck with your emotions....and your toenails.,I feel your loneliness coming through the Twitter. Poor thing. forty-two is such a desolate number. Good luck with your emotions....and your toenails.
loneliness,purplegalaxy7_,1390639193416626177,2021-05-07 12:06:35,0,,,"fck, this loneliness and self pitying 😏 just abbadday bish get yo self up","fck, this loneliness and self pitying 😏 just abbadday bish get yo self up"
loneliness,Cathy_Creswell,1390639111397167105,2021-05-07 12:06:15,0,,,"RT @MariaLoades: Here, we focused on focused on the associations between loneliness, social contact, parental relationships and the mental…","Here, we focused on focused on the associations between loneliness, social contact, parental relationships and the mental…"
loneliness,AgarwalPema,1390639019546103812,2021-05-07 12:05:53,0,,,"RT @Me_vanshu: I Never Feel 
Alone Because 
Loneliness Is 
Always With Me.",I Never Feel Alone Because Loneliness Is Always With Me.
loneliness,lamawlamaw5,1390638986096386053,2021-05-07 12:05:45,0,,,My loneliness is at the point that I sleep just to create scenarios where I’m important,My loneliness is at the point that I sleep just to create scenarios where I’m important
loneliness,sophiieengg,1390638791665192965,2021-05-07 12:04:59,1,,,"@SeoulMagicPH ache
,sting wrench grow,grief,sadness,loneliness,
unhappiness,dissatisfaction,resentment,grudge,pique,displeasure,anxiety,depression","ache ,sting wrench grow,grief,sadness,loneliness, unhappiness,dissatisfaction,resentment,grudge,pique,displeasure,anxiety,depression"
loneliness,daienastyle,1390638763613868032,2021-05-07 12:04:52,0,,,Don't let your loneliness make you reconnect with toxic people. You shouldn't drink poison just because you're thirsty,Don't let your loneliness make you reconnect with toxic people. You shouldn't drink poison just because you're thirsty
loneliness,floydcreecy,1390638706965553158,2021-05-07 12:04:39,0,,,"Are you transformational? Employees are experiencing trauma, loneliness, and burnout. They need leaders who are effective, authentic, and compassionate.
 
https://t.co/G6dVyOrXUl","Are you transformational? Employees are experiencing trauma, loneliness, and burnout. They need leaders who are effective, authentic, and compassionate."
loneliness,victoriamia6009,1390638347765301253,2021-05-07 12:03:13,1,,,don’t allow your loneliness to lower your standards,don’t allow your loneliness to lower your standards
loneliness,SeniorTypes,1390638059423625222,2021-05-07 12:02:04,0,,,"RT @ColumbiaAging: “The work that we do as journalists is by nature connective. Journalism presupposes social connection.” - Bruce Shapiro,…","“The work that we do as journalists is by nature connective. Journalism presupposes social connection.” - Bruce Shapiro,…"
loneliness,lonelyylovelyy,1390638013340811266,2021-05-07 12:01:53,0,,,"@tynderfess Hey Loneliness is a real problem.
Get some help if you can't handle it alone.
I can help you learn about it so you know what to do whenever you feel lonely again",Hey Loneliness is a real problem. Get some help if you can't handle it alone. I can help you learn about it so you know what to do whenever you feel lonely again
loneliness,Mental_Elf,1390638000992817155,2021-05-07 12:01:50,5,,,"Loneliness in the time of Covid. Have we got a fuller picture?

🌟 #LonelinessCOVID 🌟

Sign up now! 3pm BST on Tue 25 May

From @CTGNetworkUK @UCL_Loneliness @NetworkMARCH @C19socialstudy 
 
With @SimonGilbody @soniajohnson @DrEilunedPearce @FeifeiBu

https://t.co/qOgRf8HtLC",Loneliness in the time of Covid. Have we got a fuller picture? 🌟 LonelinessCOVID 🌟 Sign up now! threepm BST on Tue twenty-five May From With
loneliness,PlymTogether,1390637987202019328,2021-05-07 12:01:47,0,,,"Have you booked your place for the @LinkingLivesUK 'Let's Talk Loneliness' webinar on Wed 12th May?

Still time to book your place &gt; &gt; https://t.co/r3rnWLQ54O",Have you booked your place for the 'Let's Talk Loneliness' webinar on Wed twelveth May? Still time to book your place andgt; andgt;
loneliness,Whoopass_AGoGo,1390637747677892612,2021-05-07 12:00:50,0,,,My therapist told me that loneliness becomes one of the heaviest burdens of consciousness and I’m kind of getting sick of him being right,My therapist told me that loneliness becomes one of the heaviest burdens of consciousness and I’m kind of getting sick of him being right
loneliness,healthhashtags,1390637733190717444,2021-05-07 12:00:47,0,,,"New Health Hashtag 👉 #LonelinessCOVID https://t.co/9O5TKajBIH 👏 @Mental_Elf ""Loneliness in the time of Covid. Have we got a fuller pi…","New Health Hashtag 👉 LonelinessCOVID 👏 ""Loneliness in the time of Covid. Have we got a fuller pi…"
loneliness,BEEEcreative16,1390637726580584453,2021-05-07 12:00:45,0,,,"Improvising Generations is an intergenerational dance &amp; music project, led by dance artist Laura Chiabolotti with @hertsmusic. Its focus is on helping people overcome loneliness &amp; social isolation.

This film explains what the project means to participants https://t.co/DLlZ4ot6Uq","Improvising Generations is an intergenerational dance ; music project, led by dance artist Laura Chiabolotti with Its focus is on helping people overcome loneliness ; social isolation. This film explains what the project means to participants"
loneliness,PHEW_LCMS,1390637584557223939,2021-05-07 12:00:11,0,,,"The pandemic has introduced hardships to all of our lives that may leave us feeling anxiety and loneliness. It is normal to look for relief or an escape from these feelings, but misusing any substance is not the solution. For help: https://t.co/ftGj6v9OgV https://t.co/fFs8ky0xzY","The pandemic has introduced hardships to all of our lives that may leave us feeling anxiety and loneliness. It is normal to look for relief or an escape from these feelings, but misusing any substance is not the solution. For help:"
loneliness,LuzerneMedSoc,1390637576755847169,2021-05-07 12:00:09,0,,,"The pandemic has introduced hardships to all of our lives that may leave us feeling anxiety and loneliness. It is normal to look for relief or an escape from these feelings, but misusing any substance is not the solution. For help: https://t.co/Hp6r4FgUON https://t.co/uVrqO5O3U3","The pandemic has introduced hardships to all of our lives that may leave us feeling anxiety and loneliness. It is normal to look for relief or an escape from these feelings, but misusing any substance is not the solution. For help:"
loneliness,amalopaz,1390637549555748864,2021-05-07 12:00:03,0,,,"RT @eaopara: Thank You Lord Because It Can Only Be You

For A Decade You Covered Our Loneliness, Provide Us With Hope Of Companionship And…","Thank You Lord Because It Can Only Be You For A Decade You Covered Our Loneliness, Provide Us With Hope Of Companionship And…"
loneliness,JosefLosch,1390637460133191681,2021-05-07 11:59:41,0,,,"People ask why I make music and tbh it’s just because I love loneliness and self doubt...

The crippling kind",People ask why I make music and tbh it’s just because I love loneliness and self doubt... The crippling kind
loneliness,BirdyMusicUK,1390637408727744517,2021-05-07 11:59:29,0,,,"Hi @BBCR1 , we would be delighted to hear Loneliness from @birdy","Hi , we would be delighted to hear Loneliness from"
loneliness,BirdyMusicUK,1390637397436780545,2021-05-07 11:59:26,0,,,"Hi @BBCRadio2 , we would be delighted to hear Loneliness from @birdy","Hi , we would be delighted to hear Loneliness from"
loneliness,BirdyMusicUK,1390637385885626369,2021-05-07 11:59:24,0,,,"Hi @CapitalOfficial , we would be delighted to hear Loneliness from @birdy","Hi , we would be delighted to hear Loneliness from"
loneliness,anchorfriends,1390637376112898052,2021-05-07 11:59:21,4,,,"Excellent #article in the @CAMRA_Official #magazine on why #pubsmatter 

From building #communities to combating #loneliness, #pubs are a #forceforgood 

👉🏽 More over on https://t.co/hnXlFkxRL5

#morethanapub #communitypub https://t.co/7rYdPTmKUp","Excellent article in the magazine on why pubsmatter From building communities to combating loneliness, pubs are a forceforgood 👉🏽 More over on morethanapub communitypub"
loneliness,bonniesheeren,1390636826520694784,2021-05-07 11:57:10,0,,,RT @reporterjulie: I'm very sorry to hear the news of Dr. Carmel Dyer's passing. I interviewed her for a story on pandemic loneliness a yea…,I'm very sorry to hear the news of Dr. Carmel Dyer's passing. I interviewed her for a story on pandemic loneliness a yea…
loneliness,SheffieldAlumni,1390636673285959684,2021-05-07 11:56:34,6,,,"A fantastic story here of @sheffielduni @Shef_Volunteer  students using their foreign language skills to connect with and tackle loneliness among older people in Sheffield.

https://t.co/fiitLfNNLl",A fantastic story here of students using their foreign language skills to connect with and tackle loneliness among older people in Sheffield.
loneliness,owainkenway,1390636458227142657,2021-05-07 11:55:43,0,,,"I feel like there’s two sorts of loneliness - the lack of (for want of better words) your soulmate, and the lack of other friends.  I’m very much feeling the lack of human interaction with the latter.","I feel like there’s two sorts of loneliness - the lack of (for want of better words) your soulmate, and the lack of other friends. I’m very much feeling the lack of human interaction with the latter."
loneliness,CAN_USA_James,1390636435976380417,2021-05-07 11:55:37,1,,,@chton @Scientits Loneliness and desperation make people do and believe stupid things.,Loneliness and desperation make people do and believe stupid things.
loneliness,sexczhan,1390636090231427072,2021-05-07 11:54:15,0,,,RT @cezhouisms: divorce au ranwan featuring cwn and mo ran divorced for 2 years; mo ran getting together with rong jiu pretty quickly &amp; cwn…,divorce au ranwan featuring cwn and mo ran divorced for two years; mo ran getting together with rong jiu pretty quickly ; cwn…
loneliness,urworstdesigirl,1390635873994121220,2021-05-07 11:53:23,0,,,@pepiscoala pretty sure it was this one https://t.co/rT505ISDI7,pretty sure it was this one
loneliness,aloneonthewater,1390635746239856641,2021-05-07 11:52:53,0,,,RT @youseebigDel: but to be complicit to their tragic fate and to accompany them willingly and involuntarily at the same time at their deat…,but to be complicit to their tragic fate and to accompany them willingly and involuntarily at the same time at their deat…
loneliness,urworstdesigirl,1390635711502553098,2021-05-07 11:52:45,0,,,@pepiscoala i actually did read a piece similar to what you’re talking about around a year ago on gay loneliness let me find it again,i actually did read a piece similar to what you’re talking about around a year ago on gay loneliness let me find it again
loneliness,fabregas_lover,1390635545915805700,2021-05-07 11:52:05,0,,,"RT @ffshuriam: It hurts doesn’t it?
When at the end of the day you just can’t pretend to be Happy anymore. You just lay under your blanket…",It hurts doesn’t it? When at the end of the day you just can’t pretend to be Happy anymore. You just lay under your blanket…
loneliness,xyzIZZY,1390635482757795841,2021-05-07 11:51:50,0,,,"Loneliness only seeps in when there are people around. Put me back in my ""box"" and I feel like I'm in paradise. https://t.co/7L1g8plF0O","Loneliness only seeps in when there are people around. Put me back in my ""box"" and I feel like I'm in paradise."
loneliness,jaurimlyricsbot,1390635385093595137,2021-05-07 11:51:27,0,,,"This loneliness is cold like the winter rain
Thinking of a love that’s becoming faint",This loneliness is cold like the winter rain Thinking of a love that’s becoming faint
loneliness,multii_ships,1390635192004485120,2021-05-07 11:50:41,1,,,"When ᴛᴀᴇ came inside the older. He gently felt ᴊɪɴs cheeks. He grins once more that boxy grin.

“Feels like bread..”

Were the last things he says before ᴊɪɴ woke from his sleep. It was midday &amp; the loneliness was really taking affect on the actor. Gosh did he wish for love. https://t.co/3YqZjgtL24",When ᴛᴀᴇ came inside the older. He gently felt ᴊɪɴs cheeks. He grins once more that boxy grin. “Feels like bread..” Were the last things he says before ᴊɪɴ woke from his sleep. It was midday ; the loneliness was really taking affect on the actor. Gosh did he wish for love.
loneliness,WilliamKane2017,1390635189588664320,2021-05-07 11:50:40,0,,,"RT @sfballet: In Snowblind, @CathyRMarston focuses on the lives of Ethan Frome’s three central characters—Ethan, a farmer trapped by povert…","In Snowblind, focuses on the lives of Ethan Frome’s three central characters—Ethan, a farmer trapped by povert…"
loneliness,firstlinesoftNL,1390635168189362176,2021-05-07 11:50:35,0,,,"The loneliness of the long-distance worker
How do you avoid burning out your #remote @staff? Don’t merely tell them what to do—tell them what not to do.
https://t.co/qxMS4fdbx5",The loneliness of the long-distance worker How do you avoid burning out your remote Don’t merely tell them what to do—tell them what not to do.
loneliness,firstlinesoft,1390635074064994308,2021-05-07 11:50:13,0,,,"The loneliness of the long-distance worker
How do you avoid burning out your #remote #staff? Don’t merely tell them what to do—tell them what not to do.
https://t.co/dHYJynYlhO",The loneliness of the long-distance worker How do you avoid burning out your remote staff? Don’t merely tell them what to do—tell them what not to do.
loneliness,xyzIZZY,1390635070264778752,2021-05-07 11:50:12,0,,,@Shwetangles They appear in their lowest points of their lives thinking I could help them or they drag me down thinking it will cure their loneliness. If that makes sense 😩😂,They appear in their lowest points of their lives thinking I could help them or they drag me down thinking it will cure their loneliness. If that makes sense 😩😂
loneliness,MrsSmithCottage,1390635020360900616,2021-05-07 11:50:00,0,,,"Mrs Smith saw a lot of loss through her long life. In times of loneliness she would find support in her local community. Take time today to reach out to friends, family, and neighbours. @heartoflincs @HeritageFundM_E @ageukcampaigns 
#MentalHealthAwarenessDay https://t.co/BRc26fzTLP","Mrs Smith saw a lot of loss through her long life. In times of loneliness she would find support in her local community. Take time today to reach out to friends, family, and neighbours. MentalHealthAwarenessDay"
loneliness,hrrytrouble,1390634897958744064,2021-05-07 11:49:31,0,,,"""this is wrong, but i can't help but fell like
there ain't nothing more right, baby [...]
but wish i could see your face""

""morning loneliness comes around
when i'm not dreaming about you
when my world wakes up today 
you'll be in another town""

— superstar","""this is wrong, but i can't help but fell like there ain't nothing more right, baby [...] but wish i could see your face"" ""morning loneliness comes around when i'm not dreaming about you when my world wakes up today you'll be in another town"" — superstar"
loneliness,vijaykumarrrrr_,1390634828588982275,2021-05-07 11:49:14,0,,,RT @ashaadepp: Don't let your loneliness make you reconnect with TOXIC PEOPLE. You shouldn't drink poison just because you're thirsty.,Don't let your loneliness make you reconnect with TOXIC PEOPLE. You shouldn't drink poison just because you're thirsty.
loneliness,MxScarredFacade,1390634705767305219,2021-05-07 11:48:45,0,,,"RT @bastille_bot: When you're out, loneliness, it crawls up in the ground. It's what you feel, but can't articulate out loud","When you're out, loneliness, it crawls up in the ground. It's what you feel, but can't articulate out loud"
loneliness,LetMeSleep22,1390634313809551366,2021-05-07 11:47:11,0,,,"So mom is leaving next week. So I'm gonna be alone again but this time I'm actually utterly alone, in every way imaginable...but of course I have to play nonchalant and act like it's fine coz if there's anything I hate more than loneliness, it's people doing things for me","So mom is leaving next week. So I'm gonna be alone again but this time I'm actually utterly alone, in every way imaginable...but of course I have to play nonchalant and act like it's fine coz if there's anything I hate more than loneliness, it's people doing things for me"
loneliness,jefnniep,1390634238626594819,2021-05-07 11:46:53,0,,,my loneliness is killing me,my loneliness is killing me
loneliness,TogetherintheUk,1390634030316539908,2021-05-07 11:46:04,1,,,"For your #weekendbookreads we heartily recommend ""An Unnecessary woman"" by Lebanese-American writer Rabih Alameddine. A story about books and loneliness, with the past and present of Beirut as a backdrop. #BookRecommendations #immigrantwriters https://t.co/VCWSQXKQYW","For your weekendbookreads we heartily recommend ""An Unnecessary woman"" by Lebanese-American writer Rabih Alameddine. A story about books and loneliness, with the past and present of Beirut as a backdrop. BookRecommendations immigrantwriters"
loneliness,icebear0456,1390634029662183428,2021-05-07 11:46:04,1,,,@spazxioslax What Loneliness and a Lack of love does to a person.,What Loneliness and a Lack of love does to a person.
loneliness,vallerain___,1390633982312603649,2021-05-07 11:45:52,0,,,"Yup, whatever. 
Enjoy the loneliness mode: ON. https://t.co/mZMOpz3QiI","Yup, whatever. Enjoy the loneliness mode: ON."
loneliness,feeliesbot,1390633871226589186,2021-05-07 11:45:26,0,,,"I prefer winter and fall, when you feel the bone structure of the landscape—the loneliness of it, the dead feeling of winter. Something waits beneath it, the whole story doesn’t show.","I prefer winter and fall, when you feel the bone structure of the landscape—the loneliness of it, the dead feeling of winter. Something waits beneath it, the whole story doesn’t show."
loneliness,CripplingDepBot,1390633815056465923,2021-05-07 11:45:12,0,,,RT @yanfafsa: Miguel signs a deal with a “daemon” to escape his crippling depression/loneliness. Nicole is slowly forgetting. Six is there…,Miguel signs a deal with a “daemon” to escape his crippling depression/loneliness. Nicole is slowly forgetting. Six is there…
loneliness,KNPsychotherapy,1390633793346752514,2021-05-07 11:45:07,0,,,There are many people out there who experience a pervasive feeling of loneliness that need therapy. https://t.co/9Hnda3hn84,There are many people out there who experience a pervasive feeling of loneliness that need therapy.
loneliness,ameliaswife,1390633742184718340,2021-05-07 11:44:55,6,,,"this is the second lecture today where we're talking about heartbreak, sadness and loneliness wtf stop attacking me i already think about marina angst way too much","this is the second lecture today where we're talking about heartbreak, sadness and loneliness wtf stop attacking me i already think about marina angst way too much"
loneliness,richardjdsouza,1390633695128821760,2021-05-07 11:44:44,0,,,"Common reasons for drinking alcohol https://t.co/hOXjOcd4DG

#tolerance #inebriated #peerpressure #drinkingbuddy #rebellious #control #inhibitions #sleep #sedative #pain #loneliness #boredom #depression #anxiety #wine https://t.co/F1vafCgAgm",Common reasons for drinking alcohol tolerance inebriated peerpressure drinkingbuddy rebellious control inhibitions sleep sedative pain loneliness boredom depression anxiety wine
loneliness,olanissweerie,1390633670478794756,2021-05-07 11:44:38,0,,,RT @Abo_Makaula: Kodwa not everyone is single by choice and it’s important that we find ways to curb the loneliness. Episode 8 has some tip…,Kodwa not everyone is single by choice and it’s important that we find ways to curb the loneliness. Episode eight has some tip…
loneliness,Carmen7Graciela,1390633551687823360,2021-05-07 11:44:10,0,,,"RT @RTB_Cheerful: “While we know that it’s locally, in our own communities, that people make friends and find companionship, national leade…","“While we know that it’s locally, in our own communities, that people make friends and find companionship, national leade…"
loneliness,esmilehamza,1390633431256686597,2021-05-07 11:43:41,0,,,"@yowasista1 Most reckless,loneliness n boring form of existence🤦‍♂️","Most reckless,loneliness n boring form of existence🤦‍♂️"
loneliness,KarlUnnaschArt,1390633249249050625,2021-05-07 11:42:57,1,,,"That grey on the new fleet vehicles is the color of loneliness, mud and grease.","That grey on the new fleet vehicles is the color of loneliness, mud and grease."
loneliness,jsyperryman,1390633148254408705,2021-05-07 11:42:33,0,,,RT @rachael_kg: We’ve had lots of great feedback already but we want to make sure we hear from as many disabled people as possible about th…,We’ve had lots of great feedback already but we want to make sure we hear from as many disabled people as possible about th…
loneliness,3rdeyetimes,1390633131099758592,2021-05-07 11:42:29,2,,,@jandvenerable @AndrewThumper @barbs_olie @SouthSideGAClay when the shower hot like that it’s usually body temp and it it really helps the coping w loneliness.. a heated blanket with lots of pillows help lonely depressed people too,when the shower hot like that it’s usually body temp and it it really helps the coping w loneliness.. a heated blanket with lots of pillows help lonely depressed people too
loneliness,itwasstarting,1390632977755951107,2021-05-07 11:41:53,0,,,"loneliness had become an environment - the air i breathed, the spatial dimension in which i was trapped.","loneliness had become an environment - the air i breathed, the spatial dimension in which i was trapped."
loneliness,ch33rygod,1390632830430941187,2021-05-07 11:41:18,0,,,RT @evenfallpoetry: don't let your loneliness invite you to a toxic cycle.,don't let your loneliness invite you to a toxic cycle.
loneliness,VossyWRITES,1390632698864091136,2021-05-07 11:40:46,0,,,"RT @M_Drewery: There is a legend of a Candlebear known across the Earth,

Who brings joy on the day of a girl or boy’s birth.

Meet Crumble…","There is a legend of a Candlebear known across the Earth, Who brings joy on the day of a girl or boy’s birth. Meet Crumble…"
loneliness,VossyWRITES,1390632617737867265,2021-05-07 11:40:27,0,,,"RT @JudeCampanella: Deep within the cherry blossoms of China, a secretive mandolin playing pangolin lives. This is a  tender story about ho…","Deep within the cherry blossoms of China, a secretive mandolin playing pangolin lives. This is a tender story about ho…"
loneliness,jenzy_cba,1390632612746629122,2021-05-07 11:40:26,0,,,Is it weird to like your own tweets cos I'm starting to think it shows signs of insanity and loneliness😵,Is it weird to like your own tweets cos I'm starting to think it shows signs of insanity and loneliness😵
loneliness,nathanielbivan,1390632609366020100,2021-05-07 11:40:25,0,,,"RT @soljourno: Conflict, vax hesitancy, loneliness - we're sharing how they're being addressed. 

Stories from @nathanielbivan @HumAngle_,…","Conflict, vax hesitancy, loneliness - we're sharing how they're being addressed. Stories from"
loneliness,EuropeNthecity,1390632402712727558,2021-05-07 11:39:36,0,,,"RT @WomenRead: ""Loneliness is the poverty of self; solitude is the richness of self.""

American poet, novelist and memoirist, May Sarton wa…","""Loneliness is the poverty of self; solitude is the richness of self."" American poet, novelist and memoirist, May Sarton wa…"
loneliness,yanfafsa,1390632278540365825,2021-05-07 11:39:06,0,,,"Miguel signs a deal with a “daemon” to escape his crippling depression/loneliness. Nicole is slowly forgetting. Six is there to photograph every stop on their road trip. Chase is coming to terms with his sexuality. Oh yeah, and they’re all gay. #WMPitch","Miguel signs a deal with a “daemon” to escape his crippling depression/loneliness. Nicole is slowly forgetting. Six is there to photograph every stop on their road trip. Chase is coming to terms with his sexuality. Oh yeah, and they’re all gay. WMPitch"
loneliness,ellbail,1390631820480286726,2021-05-07 11:37:17,1,,,"@trifan_tatiana Having a chronic illness is an exercise in self-worth and self-confidence. I know exactly what you mean, though. It’s not a fun process. Anger, bewilderment, loneliness, desperation, grief—we go through “all the feels” as they say","Having a chronic illness is an exercise in self-worth and self-confidence. I know exactly what you mean, though. It’s not a fun process. Anger, bewilderment, loneliness, desperation, grief—we go through “all the feels” as they say"
loneliness,KatariaAbhilash,1390631745079414786,2021-05-07 11:36:59,0,,,The cost of self development is loneliness.,The cost of self development is loneliness.
loneliness,africanmunju,1390631730747486210,2021-05-07 11:36:55,1,,,Loneliness is killing me...,Loneliness is killing me...
loneliness,vee4vampy,1390631299677884416,2021-05-07 11:35:13,0,,,RT @frillycake: The way Solas only sees the mistakes he's done and the flaws that he has and can't let it go. He has to punish himself cons…,The way Solas only sees the mistakes he's done and the flaws that he has and can't let it go. He has to punish himself cons…
loneliness,DaRealPatrickP,1390631267855736835,2021-05-07 11:35:05,0,,,I'm not a fan of #people at all. I love my #loneliness . https://t.co/MSDmNPVgNr,I'm not a fan of people at all. I love my loneliness .
loneliness,InOthersShoes,1390631245856526337,2021-05-07 11:35:00,0,,,"RT @Linking_Network: It's so exciting to be planning events again - have you got ideas for the Great Get Together 18th-20th June? 

The ann…",It's so exciting to be planning events again - have you got ideas for the Great Get Together eighteenth-twentyth June? The ann…
loneliness,rachael_kg,1390631234896793602,2021-05-07 11:34:57,2,,,We’ve had lots of great feedback already but we want to make sure we hear from as many disabled people as possible about their experiences of loneliness and barriers to getting involved in their community to inform our #LeftOutOfLife campaign. Survey closes at the end of the week https://t.co/JX57XdHmnb,We’ve had lots of great feedback already but we want to make sure we hear from as many disabled people as possible about their experiences of loneliness and barriers to getting involved in their community to inform our LeftOutOfLife campaign. Survey closes at the end of the week
